in_url,end_url,title,domain,first_appearance,last_appearance,appearance_duration_seconds
https://apple.news/AZYINau6tQs2FVI7VjUmfJA,https://www.nationalgeographic.com/animals/2019/03/humpback-whales-unusual-mortality-event/,Whales are dying along East Coast â and scientists are racing to understand why,nationalgeographic.com,2019-03-13 13:40:11,2019-03-13 19:40:12,21601
https://apple.news/AaAZAe9caRJKjHTAoOZn-_w,https://www.cnn.com/2019/03/12/politics/gavin-newsom-california-death-penalty/index.html,California governor signs executive order stopping state's death penalty for now,cnn.com,2019-03-13 13:40:11,2019-03-13 19:40:12,21601
https://apple.news/AIzczgdkDSKWydfPqwYJ3bA,https://www.cnbc.com/2019/03/13/paul-manafort-indicted-by-ny-prosecutors-after-federal-sentencing.html,NY prosecutors announce Manafort indictment minutes after federal sentencing,cnbc.com,2019-03-13 17:15:11,2019-03-14 00:40:11,26700
https://apple.news/A-OAAMd1cQEymBoLSKFYsfw,https://www.washingtonpost.com/weather/2019/03/13/historic-bomb-cyclone-sets-off-severe-storms-flooding-dangerous-blizzard-plains-midwest/,"Historic âbomb cycloneâ unleashes severe storms, flooding, and blizzard across Plains and Midwest",washingtonpost.com,2019-03-13 19:45:12,2019-03-14 00:40:11,17699
https://apple.news/AzRS6T3upSU6d0BYvrVr1QA,https://www.cbsnews.com/news/boeing-737-max-planes-grounded-effective-immediately-faa-order-live-updates-2019-03-13/?ftag=CNM-00-10aac3a,"FAA grounds all Boeing 737 Max planes, effective immediately",cbsnews.com,2019-03-13 19:45:12,2019-03-14 00:40:11,17699
https://apple.news/ATxmUy8OnQ5yuDHN4KNsayw,https://www.nationalgeographic.com/environment/2019/03/climate-change-model-warns-of-difficult-future/,Climate study warns of vanishing safety windowâhereâs why,nationalgeographic.com,2019-03-13 19:45:12,2019-03-14 00:40:11,17699
https://apple.news/ASRCkLAWdQMWbaDry6mKCyw,https://www.nbcnews.com/news/us-news/college-cheating-mastermind-says-he-helped-nearly-800-families-admissions-n982666,"More than 750 families benefited from college cheating scheme, ringleader says",nbcnews.com,2019-03-13 19:45:12,2019-03-14 00:40:11,17699
https://apple.news/AHrBwBMEySEmjlW4x5O7eyg,http://www.reuters.com/article/2019/03/13/us-ethiopia-airplane-trump-idUSKCN1QU2KW?utm_source=applenews,Congress wants to know why the FAA waited so long to ground Boeing 737 jets,reuters.com,2019-03-14 00:45:11,2019-03-14 14:50:11,50700
https://apple.news/A9LRe7xEgRIeK09aQf7cU7w,https://www.nytimes.com/2019/03/13/us/college-admissions-probe.html,"Arrests, damage control, and a scramble for answers after college admissions scandal",nytimes.com,2019-03-14 00:45:11,2019-03-14 08:25:11,27600
https://apple.news/Ad7LIAHdcTPewTNV8hLpK6Q,https://www.vox.com/2019/3/13/18263894/yemen-war-senate-sanders-murphy-lee,"Senate rebukes Trump, passes resolution to end U.S. role in Yemen war",vox.com,2019-03-14 00:45:11,2019-03-14 08:25:11,27600
