2019-04-13 00:10:00,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:15:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:20:00,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:25:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:30:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:35:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:40:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:45:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:50:00,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 00:55:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 01:00:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 01:05:01,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
2019-04-13 01:10:00,https://apple.news/AKaWRh3_9SZWZdtF6zD7cWQ,https://apple.news/Ag0PNdFckQwueySdNkSgKOw,https://apple.news/A1Y0ABFf5ReKmO2rHmXSEYw,https://apple.news/Aup1USxcMQTinu3-p-FuNoQ,https://apple.news/ARusomBTDTtSYb4Zm9KkbMw,https://apple.news/A3Ry8frbdTdaGjBXoEd49sQ
