2019-03-23 00:05:18,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/APP054PhhTMKTzAftJFEu8g,https://apple.news/AALWTOp8gSHusdWbFLUjJxw
2019-03-23 00:10:12,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/APP054PhhTMKTzAftJFEu8g
2019-03-23 00:15:12,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/APP054PhhTMKTzAftJFEu8g
2019-03-23 00:20:13,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/APP054PhhTMKTzAftJFEu8g
2019-03-23 00:25:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AarpIWGyeTuSJ_EUZCqI0Dw
2019-03-23 00:30:11,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AarpIWGyeTuSJ_EUZCqI0Dw
2019-03-23 00:35:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AarpIWGyeTuSJ_EUZCqI0Dw
2019-03-23 00:40:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AarpIWGyeTuSJ_EUZCqI0Dw
2019-03-23 00:45:12,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 00:50:11,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 00:55:12,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 01:00:12,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 01:10:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 01:15:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 01:20:11,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
2019-03-23 01:25:12,https://apple.news/AGdQ2eDieSs25Yrf3OAix1A,https://apple.news/AALWTOp8gSHusdWbFLUjJxw,https://apple.news/A8YKpyOkGQt2HuGbvYCF2lA,https://apple.news/A5RBQIXvEQheVkTYlg4VUUw,https://apple.news/AoCXKnqahQ9ucS0cXg3vBdQ
